,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
C22H39O11P,22,39,11,0,0,0,1,0,CHOP,Protein,510.223227864433,-0.449331626142154,-1,C22H39O11P,0,0,4,-7,-8,88.8,508.647356317099,0.352643682901487,-1,0.5,1.77272727272727,0,0.0454545454545455,0,Protein,Protein,Lipid
C26H39O8P,26,39,8,0,0,0,1,0,CHOP,Protein,510.238669017437,-0.81193128349381,-1,C26H39O8P,0,0.142857142857143,8,0,-1,90.9923076923077,508.662780228373,0.337219771626849,-1.07692307692308,0.307692307692308,1.5,0,0.0384615384615385,0,Protein,Protein,Lipid
C33H34O5,33,34,5,0,0,0,0,0,CHO,Lignin,510.240411343862,0.41717204939151,-1,C33H34O5,0.428571428571429,0.475409836065574,17,12,12,81.0272727272727,508.664520609301,0.335479390699163,-0.727272727272728,0.151515151515152,1.03030303030303,0,0,NA,Other,Lignin,Other
C26H38O10,26,38,10,0,0,0,0,0,CHO,Lignin,510.246537108478,-0.0777421805956985,-1,C26H38O10,0,0.142857142857143,8,-2,-2,80.0307692307692,508.670639533833,0.329360466166634,-0.692307692307693,0.384615384615385,1.46153846153846,0,0,NA,Protein,Lignin,Other
C23H43O10P,23,43,10,0,0,0,1,0,CHOP,Protein,510.259627908683,-0.477790853714089,-1,C23H43O10P,0,0,3,-7,-8,94.995652173913,508.683715716734,0.3162842832661,-1.21739130434783,0.434782608695652,1.8695652173913,0,0.0434782608695652,0,Protein,Protein,Lipid
C34H38O4,34,38,4,0,0,0,0,0,CHO,UnsatHC,510.277147854964,-0.270728885885458,-1,C34H38O4,0.4,0.4375,16,12,12,85.4470588235294,508.701216100086,0.298783899913587,-0.882352941176471,0.117647058823529,1.11764705882353,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
C27H42O9,27,42,9,0,0,0,0,0,CHO,Protein,510.282820285063,0.122798641523083,-1,C27H42O9,0,0.111111111111111,7,-2,-2,85.6333333333333,508.706882196299,0.293117803700738,-0.888888888888889,0.333333333333333,1.55555555555556,0,0,NA,Protein,Protein,Other
C24H47O9P,24,47,9,0,0,0,1,0,CHOP,Protein,510.295964569408,-0.382036742244352,-1,C24H47O9P,0,0,2,-7,-8,100.675,508.720011803619,0.279988196381055,-1.41666666666667,0.375,1.95833333333333,0,0.0416666666666667,0,Protein,Protein,Lipid
C25H51O8P,25,51,8,0,0,0,1,0,CHOP,Protein,510.332250328427,-0.186554007982133,-1,C25H51O8P,0,0,1,-7,-8,105.9,508.756257045635,0.243742954364734,-1.6,0.32,2.04,0,0.04,0,Other,Protein,Lipid
C30H55O4P,30,55,4,0,0,0,1,0,CHOP,Lipid,510.383923888694,-0.249076799410393,-1,C30H55O4P,0,0.037037037037037,4,0,-1,109.7,508.807872906743,0.192127093256772,-1.73333333333333,0.133333333333333,1.83333333333333,0,0.0333333333333333,0,Lipid,Lipid,Lipid
C31H29O6N,31,29,6,1,0,0,0,0,CHON,Lignin,511.199706648595,-0.428364673119336,-1,C31H29O6N,0.458333333333333,0.518518518518518,18,12,11,73.1709677419355,509.622744756327,0.377255243673346,-0.451612903225806,0.193548387096774,0.935483870967742,0.032258064516129,0,NA,Other,Lignin,Other
C21H38O11NP,21,38,11,1,0,0,1,0,CHONP,Protein,511.218423124796,-0.343388830235797,-1,C21H38O11NP,0,0,4,-7,-9,84.7285714285714,509.641440333543,0.35855966645687,-0.857142857142857,0.523809523809524,1.80952380952381,0.0476190476190476,0.0476190476190476,1,Protein,Protein,Lipid
C25H37O10N,25,37,10,1,0,0,0,0,CHON,Lignin,511.241754880347,-0.0165605543020246,-1,C25H37O10N,0,0.105263157894737,8,-2,-3,76.26,509.664746036647,0.335253963352557,-0.56,0.4,1.48,0.04,0,NA,Protein,Lignin,Other
C22H42O10NP,22,42,10,1,0,0,1,0,CHONP,Protein,511.254727709772,-0.185084591464267,-1,C22H42O10NP,0,0,3,-7,-9,91.3909090909091,509.677704380495,0.322295619504814,-1.09090909090909,0.454545454545455,1.90909090909091,0.0454545454545455,0.0454545454545455,1,Protein,Protein,Lipid
C23H12O14,23,12,14,0,0,0,0,0,CHO,ConHC,512.022618958581,0.168226979861636,-1,C23H12O14,0.444444444444444,0.6875,18,4,4,40.4739130434783,510.444738195076,0.555261804924214,0.695652173913043,0.608695652173913,0.521739130434783,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C20H16O16,20,16,16,0,0,0,0,0,CHO,Tannin,512.04383605934,-0.00310938276578992,-1,C20H16O16,0,0.416666666666667,13,-3,-3,37.5,510.46593160463,0.534068395369502,0.8,0.8,0.8,0,0,NA,Tannin,Tannin,Other
C24H16O13,24,16,13,0,0,0,0,0,CHO,ConHC,512.059115421087,-0.0484713310927281,-1,C24H16O13,0.363636363636364,0.6,17,4,4,48.425,510.481193905306,0.518806094694298,0.416666666666667,0.541666666666667,0.666666666666667,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C21H20O15,21,20,15,0,0,0,0,0,CHO,Tannin,512.080293295789,-0.143185141968993,-1,C21H20O15,0,0.333333333333333,12,-3,-3,46.7285714285714,510.502348132604,0.497651867396428,0.476190476190476,0.714285714285714,0.952380952380952,0,0,NA,Tannin,Tannin,Other
C25H20O12,25,20,12,0,0,0,0,0,CHO,Lignin,512.095483843978,-0.0151080770019275,-1,C25H20O12,0.307692307692308,0.526315789473684,16,4,4,55.74,510.517521718891,0.482478281109195,0.16,0.48,0.8,0,0,NA,Cond Hydrocarbon,Lignin,Other
C22H24O14,22,24,14,0,0,0,0,0,CHO,Lignin,512.116699965632,-0.18450058801942,-1,C22H24O14,0,0.266666666666667,11,-3,-3,55.1181818181818,510.538714150434,0.461285849566195,0.181818181818182,0.636363636363636,1.09090909090909,0,0,NA,Lignin,Lignin,Other
C33H20O6,33,20,6,0,0,0,0,0,CHO,ConHC,512.126227759823,-0.467434022779015,-1,C33H20O6,0.666666666666667,0.7,24,18,18,67.2090909090909,510.548231305805,0.451768694195323,-0.242424242424242,0.181818181818182,0.606060606060606,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C26H24O11,26,24,11,0,0,0,0,0,CHO,Lignin,512.13174671607,0.224351314204271,-1,C26H24O11,0.266666666666667,0.463414634146341,15,4,4,62.4923076923077,510.553744099536,0.446255900464166,-0.0769230769230766,0.423076923076923,0.923076923076923,0,0,NA,Lignin,Lignin,Other
C23H29O11P,23,29,11,0,0,0,1,0,CHOP,Lignin,512.144933016123,-0.360702823401959,-1,C23H29O11P,0,0.212121212121212,10,-1,-2,75.1695652173913,510.566915675648,0.433084324351626,-0.521739130434782,0.478260869565217,1.26086956521739,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical
C23H28O13,23,28,13,0,0,0,0,0,CHO,Lignin,512.15295337526,0.073436733538126,-1,C23H28O13,0,0.212121212121212,10,-3,-3,62.7782608695652,510.574927079181,0.425072920819275,-0.0869565217391308,0.565217391304348,1.21739130434783,0,0,NA,Lignin,Lignin,Other
C34H24O5,34,24,5,0,0,0,0,0,CHO,ConHC,512.162347228566,0.0520388399986664,-1,C34H24O5,0.620689655172414,0.650793650793651,23,18,18,72.0352941176471,510.584310443226,0.415689556773771,-0.411764705882353,0.147058823529412,0.705882352941177,0,0,NA,Unsat Hydrocarbon;Cond Hydrocarbon,Cond Hydrocarbon,Other
C27H28O10,27,28,10,0,0,0,0,0,CHO,Lignin,512.16811166806,0.264467342758399,-1,C27H28O10,0.235294117647059,0.409090909090909,14,4,4,68.7444444444445,510.590068446096,0.409931553904414,-0.296296296296297,0.37037037037037,1.03703703703704,0,0,NA,Lignin,Lignin,Other
C24H33O10P,24,33,10,0,0,0,1,0,CHOP,Lignin,512.181210929202,-0.150608612842035,-1,C24H33O10P,0,0.166666666666667,9,-1,-2,81.675,510.603153080486,0.396846919514417,-0.75,0.416666666666667,1.375,0,0.0416666666666667,0,Lignin,Lignin,Lipid
C24H32O12,24,32,12,0,0,0,0,0,CHO,Lignin,512.18926653641,0.214678434815754,-1,C24H32O12,0,0.166666666666667,9,-3,-3,69.8,510.611199692731,0.388800307269378,-0.333333333333333,0.5,1.33333333333333,0,0,NA,Lignin,Lignin,Other
C35H28O4,35,28,4,0,0,0,0,0,CHO,UnsatHC,512.198923860875,-0.321112885800257,-1,C35H28O4,0.580645161290323,0.606060606060606,22,18,18,76.5857142857143,510.620846233741,0.379153766259151,-0.571428571428571,0.114285714285714,0.8,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
C21H37O12P,21,37,12,0,0,0,1,0,CHOP,AminoSugar,512.202315711721,-0.10259387565902,-1,C21H37O12P,0,0,4,-8,-9,84.7285714285714,510.624234297216,0.375765702784122,-0.857142857142857,0.571428571428571,1.76190476190476,0,0.0476190476190476,0,Amino Sugar,Amino Sugar,Lipid
C25H37O9P,25,37,9,0,0,0,1,0,CHOP,Lignin,512.217697591155,-0.348083550404379,-1,C25H37O9P,0,0.128205128205128,8,-1,-2,87.66,510.639599001106,0.360400998894136,-0.96,0.36,1.48,0,0.04,0,Protein,Lignin,Lipid
C25H36O11,25,36,11,0,0,0,0,0,CHO,Lignin,512.225650024598,0.218603075014454,-1,C25H36O11,0,0.128205128205128,8,-3,-3,76.26,510.647542554791,0.352457445209325,-0.56,0.44,1.44,0,0,NA,Lignin,Lignin,Other
C22H41O11P,22,41,11,0,0,0,1,0,CHOP,Protein,512.238797769591,-0.291075941717065,-1,C22H41O11P,0,0,3,-8,-9,91.3909090909091,510.660675618894,0.339324381105882,-1.09090909090909,0.5,1.86363636363636,0,0.0454545454545455,0,Protein,Protein,Lipid
C33H36O5,33,36,5,0,0,0,0,0,CHO,Lignin,512.256236758261,0.0732208546699143,-1,C33H36O5,0.392857142857143,0.442622950819672,16,11,11,82.7545454545455,510.678095135034,0.32190486496637,-0.787878787878788,0.151515151515152,1.09090909090909,0,0,NA,Other,Lignin,Other
C26H40O10,26,40,10,0,0,0,0,0,CHO,Protein,512.262140888401,0.0129164326096298,-1,C26H40O10,0,0.0952380952380952,7,-3,-3,82.2230769230769,510.683992672569,0.316007327430839,-0.769230769230769,0.384615384615385,1.53846153846154,0,0,NA,Protein,Protein,Other
C23H45O10P,23,45,10,0,0,0,1,0,CHOP,Protein,512.275238234302,-0.398338211478104,-1,C23H45O10P,0,0,2,-8,-9,97.4739130434782,510.697075393857,0.302924606143335,-1.30434782608696,0.434782608695652,1.95652173913043,0,0.0434782608695652,0,Protein,Protein,Lipid
C27H44O9,27,44,9,0,0,0,0,0,CHO,Protein,512.298486340313,0.0911011609842018,-1,C27H44O9,0,0.0666666666666667,6,-3,-3,87.7444444444444,510.720297540825,0.279702459175155,-0.962962962962963,0.333333333333333,1.62962962962963,0,0,NA,Protein,Protein,Other
C28H48O8,28,48,8,0,0,0,0,0,CHO,Lipid,512.334842739851,0.147906686735796,-1,C28H48O8,0,0.0416666666666667,5,-3,-3,92.8714285714286,510.756613344482,0.243386655517668,-1.14285714285714,0.285714285714286,1.71428571428571,0,0,NA,Lipid,Lipid,Other
C23H15O13N,23,15,13,1,0,0,0,0,CHON,ConHC,513.054280798715,0.114559583319544,-1,C23H15O13N,0.333333333333333,0.612903225806452,17,4,3,42.9521739130435,511.475248072383,0.524751927617388,0.608695652173913,0.565217391304348,0.652173913043478,0.0434782608695652,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C24H19O12N,24,19,12,1,0,0,0,0,CHON,ConHC,513.090489710137,0.458730316257477,-1,C24H19O12N,0.272727272727273,0.529411764705882,16,4,3,50.8,511.511416552611,0.488583447389374,0.333333333333333,0.5,0.791666666666667,0.0416666666666667,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C21H23O14N,21,23,14,1,0,0,0,0,CHON,Tannin,513.111761018583,0.182093500663599,-1,C21H23O14N,0,0.230769230769231,11,-3,-4,49.4428571428571,511.532664109324,0.467335890676395,0.380952380952381,0.666666666666667,1.0952380952381,0.0476190476190476,0,NA,Tannin,Tannin,Other
C20H36O12NP,20,36,12,1,0,0,1,0,CHONP,AminoSugar,513.197718704326,-0.402512167739114,-1,C20H36O12NP,0,0,4,-8,-10,80.25,511.618525813947,0.381474186053254,-0.7,0.6,1.8,0.05,0.05,1,Amino Sugar,Amino Sugar,Lipid
C21H40O11NP,21,40,11,1,0,0,1,0,CHONP,Protein,513.234059704775,-0.315767185848797,-1,C21H40O11NP,0,0,3,-8,-10,87.4428571428572,511.65482623571,0.345173764289939,-0.952380952380953,0.523809523809524,1.9047619047619,0.0476190476190476,0.0476190476190476,1,Protein,Protein,Lipid
C25H39O10N,25,39,10,1,0,0,0,0,CHON,Protein,513.257215215427,0.353161471159968,-1,C25H39O10N,0,0.0526315789473684,7,-3,-4,78.54,511.677955890712,0.322044109287958,-0.64,0.4,1.56,0.04,0,NA,Protein,Protein,Other
C23H14O14,23,14,14,0,0,0,0,0,CHO,ConHC,514.038222492724,0.258086015019229,-1,C23H14O14,0.333333333333333,0.625,17,3,3,42.9521739130435,512.458091088306,0.541908911694122,0.608695652173913,0.608695652173913,0.608695652173913,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C20H18O16,20,18,16,0,0,0,0,0,CHO,Tannin,514.059391334917,0.181295166210545,-1,C20H18O16,0,0.333333333333333,12,-4,-4,40.35,512.479236293181,0.520763706819253,0.7,0.8,0.9,0,0,NA,Tannin,Tannin,Other
C24H18O13,24,18,13,0,0,0,0,0,CHO,ConHC,514.074671232138,0.13506396236887,-1,C24H18O13,0.272727272727273,0.542857142857143,16,3,3,50.8,512.494499128732,0.505500871268055,0.333333333333333,0.541666666666667,0.75,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C21H23O13P,21,23,13,0,0,0,1,0,CHOP,Lignin,514.08777659832,-0.290344813606794,-1,C21H23O13P,0,0.259259259259259,11,-2,-3,63.0142857142857,512.507589861345,0.492410138655032,-0.0952380952380949,0.619047619047619,1.0952380952381,0,0.0476190476190476,0,Lignin,Lignin,Phytochemical
C21H22O15,21,22,15,0,0,0,0,0,CHO,Tannin,514.095871134716,-0.00213387485419669,-1,C21H22O15,0,0.259259259259259,11,-4,-4,49.4428571428571,512.515675359309,0.484324640690716,0.380952380952381,0.714285714285714,1.04761904761905,0,0,NA,Tannin,Tannin,Other
C32H18O7,32,18,7,0,0,0,0,0,CHO,ConHC,514.105161470573,0.177905093875633,-1,C32H18O7,0.68,0.719298245614035,24,17,17,63.8625,512.524955321494,0.475044678505697,-0.125,0.21875,0.5625,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C25H22O12,25,22,12,0,0,0,0,0,CHO,Lignin,514.111007024911,0.231752456128196,-1,C25H22O12,0.230769230769231,0.473684210526316,15,3,3,58.02,512.530794348634,0.469205651365883,0.0800000000000001,0.48,0.88,0,0,NA,Lignin,Lignin,Other
C22H26O14,22,26,14,0,0,0,0,0,CHO,Lignin,514.132317653359,-0.120804230854798,-1,C22H26O14,0,0.2,10,-4,-4,57.7090909090909,512.552081181444,0.447918818555991,0.0909090909090908,0.636363636363636,1.18181818181818,0,0,NA,Lignin,Lignin,Other
C33H22O6,33,22,6,0,0,0,0,0,CHO,ConHC,514.141918550948,-0.544814842326805,-1,C33H22O6,0.62962962962963,0.666666666666667,23,17,17,68.9363636363636,512.561671358585,0.438328641415069,-0.303030303030303,0.181818181818182,0.666666666666667,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C26H26O11,26,26,11,0,0,0,0,0,CHO,Lignin,514.1474850074,0.0518728590693963,-1,C26H26O11,0.2,0.414634146341463,14,3,3,64.6846153846154,512.567231599482,0.432768400518057,-0.153846153846154,0.423076923076923,1,0,0,NA,Lignin,Lignin,Other
C23H31O11P,23,31,11,0,0,0,1,0,CHOP,Lignin,514.160630944143,-0.452379916322423,-1,C23H31O11P,0,0.151515151515152,9,-2,-3,77.6478260869565,512.580362857355,0.419637142645456,-0.608695652173913,0.478260869565217,1.34782608695652,0,0.0434782608695652,0,Lignin,Lignin,Lipid
C23H30O13,23,30,13,0,0,0,0,0,CHO,Lignin,514.16864285638,-0.00351262190108582,-1,C23H30O13,0,0.151515151515152,9,-4,-4,65.2565217391304,512.588365823419,0.411634176581174,-0.173913043478261,0.565217391304348,1.30434782608696,0,0,NA,Lignin,Lignin,Other
C27H30O10,27,30,10,0,0,0,0,0,CHO,Lignin,514.183782381941,0.22327047866741,-1,C27H30O10,0.176470588235294,0.363636363636364,13,3,3,70.8555555555556,512.60348844405,0.396511555949701,-0.37037037037037,0.37037037037037,1.11111111111111,0,0,NA,Lignin,Lignin,Other
C24H35O10P,24,35,10,0,0,0,1,0,CHOP,Lignin,514.196886558851,-0.19973740410556,-1,C24H35O10P,0,0.111111111111111,8,-2,-3,84.05,512.616577988719,0.383422011280686,-0.833333333333333,0.416666666666667,1.45833333333333,0,0.0416666666666667,0,Protein,Lignin,Lipid
C24H34O12,24,34,12,0,0,0,0,0,CHO,Lignin,514.204891894307,0.261884504793508,-1,C24H34O12,0,0.111111111111111,8,-4,-4,72.175,512.624574385346,0.375425614653864,-0.416666666666667,0.5,1.41666666666667,0,0,NA,Lignin,Lignin,Other
C35H30O4,35,30,4,0,0,0,0,0,CHO,UnsatHC,514.214498565892,-0.173302176631394,-1,C35H30O4,0.548387096774194,0.575757575757576,21,17,17,78.2142857142857,512.634170330036,0.365829669964114,-0.628571428571429,0.114285714285714,0.857142857142857,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
C21H39O12P,21,39,12,0,0,0,1,0,CHOP,AminoSugar,514.21790524085,0.0155308681103464,-1,C21H39O12P,0,0,3,-9,-10,87.4428571428572,512.63757320107,0.362426798929732,-0.952380952380953,0.571428571428571,1.85714285714286,0,0.0476190476190476,0,Other,Amino Sugar,Lipid
C25H39O9P,25,39,9,0,0,0,1,0,CHOP,Protein,514.233283171687,-0.221321510096688,-1,C25H39O9P,0,0.0769230769230769,7,-2,-3,89.94,512.652933960772,0.347066039227798,-1.04,0.36,1.56,0,0.04,0,Protein,Protein,Lipid
C25H38O11,25,38,11,0,0,0,0,0,CHO,Protein,514.24125618296,0.30312608690464,-1,C25H38O11,0,0.0769230769230769,7,-4,-4,78.54,512.66089806931,0.33910193069039,-0.64,0.44,1.52,0,0,NA,Protein,Protein,Other
C22H43O11P,22,43,11,0,0,0,1,0,CHOP,Protein,514.254381932771,-0.161786411023754,-1,C22H43O11P,0,0,2,-9,-10,93.9818181818182,512.674009162791,0.325990837208906,-1.18181818181818,0.5,1.95454545454545,0,0.0454545454545455,0,Protein,Protein,Lipid
C26H43O8P,26,43,8,0,0,0,1,0,CHOP,Protein,514.269702880942,-0.287813652742472,-1,C26H43O8P,0,0.0476190476190476,6,-2,-3,95.3769230769231,512.689313003455,0.310686996545428,-1.23076923076923,0.307692307692308,1.65384615384615,0,0.0384615384615385,0,Protein,Protein,Lipid
C26H42O10,26,42,10,0,0,0,0,0,CHO,Protein,514.277747560475,0.0972406938365851,-1,C26H42O10,0,0.0476190476190476,6,-4,-4,84.4153846153846,512.697348700226,0.302651299773515,-0.846153846153846,0.384615384615385,1.61538461538462,0,0,NA,Protein,Protein,Other
C27H46O9,27,46,9,0,0,0,0,0,CHO,Protein,514.314167049594,0.0311597606569612,-1,C27H46O9,0,0.0222222222222222,5,-4,-4,89.8555555555556,512.733727523019,0.266272476981385,-1.03703703703704,0.333333333333333,1.7037037037037,0,0,NA,Protein,Protein,Other
C28H50O8,28,50,8,0,0,0,0,0,CHO,Lipid,514.350577602386,-0.0175378171672339,-1,C28H50O8,0,0,4,-4,-4,94.9071428571429,512.770097419462,0.22990258053801,-1.21428571428571,0.285714285714286,1.78571428571429,0,0,NA,Lipid,Lipid,Other
C23H17O13N,23,17,13,1,0,0,0,0,CHON,ConHC,515.069977461125,0.02364159334268,-1,C23H17O13N,0.222222222222222,0.548387096774194,16,3,2,45.4304347826087,513.488693989892,0.511306010108001,0.521739130434783,0.565217391304348,0.739130434782609,0.0434782608695652,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C24H21O12N,24,21,12,1,0,0,0,0,CHON,Lignin,515.106316347864,0.114144662014334,-1,C24H21O12N,0.181818181818182,0.470588235294118,15,3,2,53.175,513.524992300305,0.475007699694515,0.25,0.5,0.875,0.0416666666666667,0,NA,Lignin,Lignin,Other
C21H25O14N,21,25,14,1,0,0,0,0,CHON,Tannin,515.127441716658,0.121912436828111,-1,C21H25O14N,0,0.153846153846154,10,-4,-5,52.1571428571429,513.546094080324,0.453905919676117,0.285714285714286,0.666666666666667,1.19047619047619,0.0476190476190476,0,NA,Tannin,Tannin,Other
C20H38O12NP,20,38,12,1,0,0,1,0,CHONP,AminoSugar,515.213297613102,-0.262828816971965,-1,C20H38O12NP,0,0,3,-9,-11,83.1,513.631854109307,0.368145890693086,-0.8,0.6,1.9,0.05,0.05,1,Other,Amino Sugar,Lipid
C26H45O7NS,26,45,7,1,0,1,0,0,CHONS,Lipid,515.291641669003,0.0617619120619865,-1,C26H45O7NS,0,0,5,-2,-4,88.8,513.710110685535,0.289889314464745,-1,0.269230769230769,1.73076923076923,0.0384615384615385,0,NA,Lipid,Lipid,Other
C22H12O15,22,12,15,0,0,0,0,0,CHO,ConHC,516.017659244822,-0.0766022657678096,-1,C22H12O15,0.285714285714286,0.655172413793103,17,2,2,36.9818181818182,514.435317583643,0.564682416356845,0.818181818181818,0.681818181818182,0.545454545454545,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C23H16O14,23,16,14,0,0,0,0,0,CHO,ConHC,516.053952034907,0.103066923846285,-1,C23H16O14,0.222222222222222,0.5625,16,2,2,45.4304347826087,514.471569848875,0.528430151125463,0.521739130434783,0.608695652173913,0.695652173913043,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C20H21O14P,20,21,14,0,0,0,1,0,CHOP,Tannin,516.066955661426,-0.123565218470533,-1,C20H21O14P,0,0.25,11,-3,-4,57.45,514.484558955428,0.515441044572071,0.1,0.7,1.05,0,0.05,0,Tannin,Tannin,Phytochemical
C20H20O16,20,20,16,0,0,0,0,0,CHO,Tannin,516.075032299741,0.198218966215612,-1,C20H20O16,0,0.25,11,-5,-5,43.2,514.492626575297,0.507373424703474,0.6,0.8,1,0,0,NA,Tannin,Tannin,Other
C24H20O13,24,20,13,0,0,0,0,0,CHO,Lignin,516.090248370448,0.275841003766783,-1,C24H20O13,0.181818181818182,0.485714285714286,15,2,2,53.175,514.507825655603,0.492174344396972,0.25,0.541666666666667,0.833333333333333,0,0,NA,Lignin,Lignin,Other
C21H25O13P,21,25,13,0,0,0,1,0,CHOP,Lignin,516.103360305964,-0.160638682898096,-1,C21H25O13P,0,0.185185185185185,10,-3,-4,65.7285714285714,514.520922950215,0.47907704978536,-0.190476190476191,0.619047619047619,1.19047619047619,0,0.0476190476190476,0,Lignin,Lignin,Phytochemical
C21H24O15,21,24,15,0,0,0,0,0,CHO,Tannin,516.111389662127,0.252735699530465,-1,C21H24O15,0,0.185185185185185,10,-5,-5,52.1571428571429,514.528943340727,0.471056659273131,0.285714285714286,0.714285714285714,1.14285714285714,0,0,NA,Tannin,Tannin,Other
C25H24O12,25,24,12,0,0,0,0,0,CHO,Lignin,516.126691491937,0.164191592637042,-1,C25H24O12,0.153846153846154,0.421052631578947,14,2,2,60.3,514.544228084377,0.455771915623018,0,0.48,0.96,0,0,NA,Lignin,Lignin,Other
C22H29O12P,22,29,12,0,0,0,1,0,CHOP,Lignin,516.139829720863,-0.323196841164725,-1,C22H29O12P,0,0.133333333333333,9,-3,-4,73.2545454545454,514.557351643039,0.442648356960831,-0.454545454545454,0.545454545454545,1.31818181818182,0,0.0454545454545455,0,Lignin,Lignin,Phytochemical
C22H28O14,22,28,14,0,0,0,0,0,CHO,Lignin,516.147874328569,0.0606020733582219,-1,C22H28O14,0,0.133333333333333,9,-5,-5,60.3,514.565387268064,0.434612731935658,0,0.636363636363636,1.27272727272727,0,0,NA,Lignin,Lignin,Other
C33H24O6,33,24,6,0,0,0,0,0,CHO,ConHC,516.157507427448,-0.424142716795804,-1,C33H24O6,0.592592592592593,0.633333333333333,22,16,16,70.6636363636364,514.575009610539,0.424990389460959,-0.363636363636363,0.181818181818182,0.727272727272727,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
C26H28O11,26,28,11,0,0,0,0,0,CHO,Lignin,516.163151056272,0.0207020364236496,-1,C26H28O11,0.133333333333333,0.365853658536585,13,2,2,66.8769230769231,514.580646937637,0.419353062363257,-0.230769230769231,0.423076923076923,1.07692307692308,0,0,NA,Lignin,Lignin,Other
C23H33O11P,23,33,11,0,0,0,1,0,CHOP,Lignin,516.176290610537,-0.469215926962993,-1,C23H33O11P,0,0.0909090909090909,8,-3,-4,80.1260869565217,514.593771820158,0.406228179841946,-0.695652173913044,0.478260869565217,1.43478260869565,0,0.0434782608695652,0,Lignin,Lignin,Lipid
C23H32O13,23,32,13,0,0,0,0,0,CHO,Lignin,516.184321732633,-0.0593162787413029,-1,C23H32O13,0,0.0909090909090909,8,-5,-5,67.7347826086957,514.601793974631,0.398206025368609,-0.260869565217392,0.565217391304348,1.39130434782609,0,0,NA,Lignin;Amino Sugar,Lignin,Other
C34H28O5,34,28,5,0,0,0,0,0,CHO,Lignin,516.193917924368,-0.472526040915155,-1,C34H28O5,0.551724137931034,0.587301587301587,21,16,16,75.3882352941176,514.611379451173,0.388620548827134,-0.529411764705882,0.147058823529412,0.823529411764706,0,0,NA,Unsat Hydrocarbon,Lignin,Other
